"date","publisher","Trump","Sanders","Biden","Warren","Buttigieg","Bloomberg","Klobuchar","Yang","Steyer","Gabbard"
"2020-03-19","WashingtonTimes",0,1,1,0,0,0,0,0,0,0
"2020-03-18","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-18","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",0,0,0,1,0,0,1,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,1,1,0,0,0,0,0,0,1
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,1,1,0,0,0,0,0,0,1
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,1,1,1,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,1,0,0,0,0
"2020-03-19","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-19","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,1,1,0,0,1,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,1,1,0,0,1,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-20","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-21","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-03-21","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-21","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-21","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-21","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-21","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-21","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-21","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",0,1,0,1,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",0,1,0,1,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",0,1,0,1,0,0,0,0,0,0
"2020-03-21","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-22","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,1,1,1,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",0,0,0,0,0,0,1,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",0,1,1,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",0,1,1,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",0,1,1,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,1,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,1,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,1,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,1,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",0,0,0,0,0,0,1,0,0,0
"2020-03-24","WashingtonTimes",0,0,0,0,0,0,1,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",0,0,0,0,0,1,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-23","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,1,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",0,0,0,0,0,1,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",0,1,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-24","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",0,0,0,1,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",0,0,0,1,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",0,1,1,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,1,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",0,1,1,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,1,0,0,0
"2020-03-25","WashingtonTimes",0,0,1,0,0,0,0,0,0,0
"2020-03-25","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",0,1,1,1,0,0,1,0,0,0
"2020-03-26","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",0,0,0,0,0,0,1,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-26","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,1,1,0,0,0,1,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",0,1,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,1,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","WashingtonTimes",0,1,0,0,0,0,0,0,0,0
"2020-03-27","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,1,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",0,0,0,1,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",0,0,1,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,1,0,0,1,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",0,0,0,1,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",0,1,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",0,0,0,1,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,1,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,1,1,1,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
